x,y,z
-48.933675801369887,-239.35141484387015,-478.34437991078318
-48.921597275376385,-239.34252791847194,-478.35865674643782
-48.911768964997378,-239.33835354407952,-478.37200596174097
-48.909386098121736,-239.3382631961174,-478.38055131842287
-48.918561873431898,-239.34128884530884,-478.38138141605322
-48.940782469823212,-239.34664017382099,-478.3731247878444
-48.975056634593507,-239.3535512308257,-478.35716521552934
-49.016867179016749,-239.36117017316727,-478.33719637989941
-49.059727715379168,-239.36813873242664,-478.31778620154972
-49.096867338606728,-239.3722681782763,-478.30240387654158
-49.123215987581446,-239.37150262264288,-478.29308736838146
-49.13623852833075,-239.36483797730213,-478.28983279492559
-49.136380118213708,-239.35249126276301,-478.29082810082122
-49.126679993143661,-239.33627027496186,-478.29348516775974
-49.112391052255205,-239.3188184927991,-478.29487025583376
-49.09999619876892,-239.30268468347225,-478.29154922327183
-49.095476900472406,-239.28970987637655,-478.27998358275624
-49.102242720998206,-239.28160655675879,-478.25803202108654
-49.120100471932915,-239.27985115087651,-478.2254073954096
-49.146203529491935,-239.28466307291944,-478.18357726974216
-49.17587651696612,-239.29392144124182,-478.13497228569764
-49.204503301204269,-239.30313669945937,-478.08236269968319
-49.227540981114913,-239.308066588006,-478.02924990032329
-49.24147963952219,-239.30623005423939,-477.97972330319317
-49.244079900502065,-239.29894465171634,-477.93848306382625
-49.23557911702877,-239.28996917054911,-477.90853416621258
-49.219952540212589,-239.28415621022455,-477.89005586138387
-49.204421410186427,-239.28510068437416,-477.87900129227523
-49.19859188848136,-239.2940191900845,-477.86830516732726
-49.212122128753983,-239.30897059746988,-477.84937620028779
-49.252804528970081,-239.32461896652575,-477.81368337517677
-49.324892036539389,-239.33320661714805,-477.7546642253867
-49.428791479302419,-239.32693993128274,-477.67018461437419
-49.560778630776547,-239.29971678922809,-477.56355992202526
-49.714071262507503,-239.248896848264,-477.44263689210146
-49.880577935338103,-239.17537489510673,-477.31668716909331
-50.052195607351052,-239.08371398059413,-477.19417501707636
-50.221927499196781,-238.98086075647066,-477.08042090294799
-50.383969925446522,-238.87587423019519,-476.97797882767316
-50.535170801289311,-238.77862795120251,-476.8875262641605
-50.675691787332894,-238.69738282818855,-476.80860137212773
-50.809244525386525,-238.63792956627546,-476.7410570784063
-50.941395925074303,-238.60274810330569,-476.68576623400196
